Date,Time,Open,High,Low,Close,Volume
20070629,20:00:00,2.00800,2.00870,2.00730,2.00860,8255100000
20070701,20:00:00,2.00815,2.00860,2.00765,2.00785,14372000000
20070702,00:00:00,2.00785,2.01000,2.00760,2.00910,37292825000
20070702,04:00:00,2.00920,2.01290,2.00710,2.01150,174855400000
20070702,08:00:00,2.01140,2.01210,2.00790,2.01105,338477043750
20070702,12:00:00,2.01105,2.01690,2.00865,2.01595,506342487500
20070702,16:00:00,2.01595,2.01745,2.01490,2.01665,143275550000
20070702,20:00:00,2.01670,2.01840,2.01569,2.01660,50999600000
20070703,00:00:00,2.01660,2.01780,2.01589,2.01712,58109350000
20070703,04:00:00,2.01735,2.01950,2.01510,2.01600,164268850000
20070703,08:00:00,2.01600,2.01740,2.01320,2.01480,284642699610
20070703,12:00:00,2.01480,2.01750,2.01400,2.01660,387403580000
20070703,16:00:00,2.01660,2.01805,2.01609,2.01700,107789100000
20070703,20:00:00,2.01700,2.01730,2.01550,2.01590,33682425000
20070704,00:00:00,2.01585,2.01840,2.01542,2.01784,32662500000
20070704,04:00:00,2.01788,2.02060,2.01698,2.01810,135641850120
20070704,08:00:00,2.01810,2.01850,2.01665,2.01730,157734910000
20070704,12:00:00,2.01730,2.01770,2.01500,2.01555,130766331340
20070704,16:00:00,2.01560,2.01740,2.01512,2.01630,40725936000
20070704,20:00:00,2.01630,2.01720,2.01545,2.01600,39550110000
20070705,00:00:00,2.01600,2.01630,2.01471,2.01550,43091800000
20070705,04:00:00,2.01550,2.01680,2.01400,2.01660,126267000000
20070705,08:00:00,2.01660,2.02020,2.01190,2.01875,314867726500
20070705,12:00:00,2.01875,2.01940,2.00890,2.01130,731041885000
20070705,16:00:00,2.01130,2.01280,2.01100,2.01200,178651940000
20070705,20:00:00,2.01210,2.01250,2.01070,2.01110,45737925000
20070706,00:00:00,2.01110,2.01190,2.01035,2.01105,40944000000
20070706,04:00:00,2.01105,2.01110,2.00815,2.00930,176036494660
20070706,08:00:00,2.00930,2.01280,2.00820,2.00930,335039240000
20070706,12:00:00,2.00930,2.01410,2.00580,2.01160,550487877520
20070706,16:00:00,2.01160,2.01180,2.01015,2.01110,112791000000
20070706,20:00:00,2.01110,2.01160,2.01000,2.01070,7025400000
20070708,20:00:00,2.01156,2.01200,2.01060,2.01125,27458900000
20070709,00:00:00,2.01150,2.01190,2.00985,2.01100,54448500000
20070709,04:00:00,2.01100,2.01360,2.00970,2.01300,144808700000
20070709,08:00:00,2.01300,2.01590,2.01195,2.01470,299890565390
20070709,12:00:00,2.01470,2.01700,2.01330,2.01650,445732236250
20070709,16:00:00,2.01650,2.01680,2.01447,2.01490,160726800000
20070709,20:00:00,2.01490,2.01570,2.01430,2.01540,34915405000
20070710,00:00:00,2.01540,2.01610,2.01503,2.01600,57003240000
20070710,04:00:00,2.01600,2.01600,2.01210,2.01480,222749700000
20070710,08:00:00,2.01480,2.01800,2.01435,2.01685,399715933280
20070710,12:00:00,2.01690,2.02740,2.01630,2.02460,640625922040
20070710,16:00:00,2.02460,2.02730,2.02230,2.02720,203544498000
20070710,20:00:00,2.02720,2.02820,2.02430,2.02660,102157000000
20070711,00:00:00,2.02670,2.02710,2.02440,2.02480,96418700000
20070711,04:00:00,2.02480,2.02930,2.02460,2.02890,295553627580
20070711,08:00:00,2.02900,2.03520,2.02740,2.03230,598540025640
20070711,12:00:00,2.03230,2.03630,2.03070,2.03180,813561113260
20070711,16:00:00,2.03180,2.03430,2.03130,2.03340,253076400000
20070711,20:00:00,2.03340,2.03350,2.03093,2.03130,79445020000
20070712,00:00:00,2.03130,2.03385,2.03110,2.03250,84450800000
20070712,04:00:00,2.03250,2.03650,2.03080,2.03530,247463149840
20070712,08:00:00,2.03530,2.03550,2.03120,2.03280,339360648480
20070712,12:00:00,2.03280,2.03380,2.02690,2.02870,756877650000
20070712,16:00:00,2.02870,2.03180,2.02860,2.02960,238155489530
20070712,20:00:00,2.02960,2.03050,2.02833,2.02865,49928300000
20070713,00:00:00,2.02865,2.02930,2.02827,2.02880,45168288000
20070713,04:00:00,2.02880,2.03080,2.02600,2.03000,233723400000
20070713,08:00:00,2.03000,2.03340,2.02990,2.03260,326994890000
20070713,12:00:00,2.03260,2.03660,2.03190,2.03430,630794868930
20070713,16:00:00,2.03430,2.03550,2.03300,2.03390,197148719220
20070713,20:00:00,2.03400,2.03480,2.03369,2.03400,7959200000
20070715,20:00:00,2.03332,2.03430,2.03200,2.03410,17175800000
20070716,00:00:00,2.03410,2.03580,2.03262,2.03580,52225700000
20070716,04:00:00,2.03580,2.03680,2.03390,2.03625,141192160000
20070716,08:00:00,2.03630,2.04040,2.03615,2.03715,368182475000
20070716,12:00:00,2.03720,2.03940,2.03590,2.03715,473503747300
20070716,16:00:00,2.03715,2.03800,2.03605,2.03720,171789312500
20070716,20:00:00,2.03720,2.03720,2.03520,2.03629,42415200000
20070717,00:00:00,2.03645,2.03680,2.03490,2.03670,67342800000
20070717,04:00:00,2.03670,2.03860,2.03616,2.03790,131962397800
20070717,08:00:00,2.03790,2.04590,2.03680,2.04440,461738479860
20070717,12:00:00,2.04440,2.04767,2.04420,2.04540,591200195000
20070717,16:00:00,2.04540,2.04680,2.04520,2.04590,164738840000
20070717,20:00:00,2.04590,2.04920,2.04560,2.04880,59182220000
20070718,00:00:00,2.04880,2.05250,2.04815,2.05240,124669200000
20070718,04:00:00,2.05240,2.05470,2.05085,2.05100,264346831400
20070718,08:00:00,2.05100,2.05240,2.04750,2.04835,429531865000
20070718,12:00:00,2.04830,2.05470,2.04590,2.05320,613494593100
20070718,16:00:00,2.05320,2.05450,2.05230,2.05230,148274800000
20070718,20:00:00,2.05230,2.05420,2.05208,2.05320,58585200000
20070719,00:00:00,2.05310,2.05330,2.05105,2.05280,93614400000
20070719,04:00:00,2.05280,2.05385,2.05120,2.05310,188393836820
20070719,08:00:00,2.05310,2.05365,2.04730,2.04780,457891728760
20070719,12:00:00,2.04780,2.05020,2.04700,2.04870,561083084570
20070719,16:00:00,2.04870,2.05130,2.04785,2.04800,314284600000
20070719,20:00:00,2.04810,2.04970,2.04800,2.04810,57900700000
20070720,00:00:00,2.04810,2.04940,2.04775,2.04855,65348600000
20070720,04:00:00,2.04860,2.05120,2.04820,2.05020,183016563580
20070720,08:00:00,2.05020,2.05410,2.04910,2.05280,351628227500
20070720,12:00:00,2.05275,2.05865,2.05210,2.05650,518009922730
20070720,16:00:00,2.05650,2.05690,2.05360,2.05520,215457650000
20070720,20:00:00,2.05520,2.05650,2.05430,2.05590,11686945000
20070722,20:00:00,2.05550,2.05590,2.05380,2.05560,21237200000
20070723,00:00:00,2.05570,2.05860,2.05515,2.05800,39815300000
20070723,04:00:00,2.05800,2.06030,2.05660,2.05820,195098450000
20070723,08:00:00,2.05820,2.05850,2.05570,2.05655,436589421500
20070723,12:00:00,2.05655,2.06000,2.05640,2.05830,592166220000
20070723,16:00:00,2.05830,2.05860,2.05705,2.05780,244067400000
20070723,20:00:00,2.05780,2.05950,2.05765,2.05880,48006100000
20070724,00:00:00,2.05890,2.06460,2.05890,2.06380,93020360000
20070724,04:00:00,2.06380,2.06530,2.06220,2.06270,191163787500
20070724,08:00:00,2.06270,2.06500,2.05930,2.06170,381261470000
20070724,12:00:00,2.06170,2.06470,2.06085,2.06250,603024232500
20070724,16:00:00,2.06250,2.06400,2.05965,2.06040,301942800000
20070724,20:00:00,2.06040,2.06320,2.06010,2.06080,49857050000
20070725,00:00:00,2.06090,2.06090,2.05570,2.05820,82968600000
20070725,04:00:00,2.05840,2.06160,2.05450,2.05540,232177130000
20070725,08:00:00,2.05540,2.05660,2.05045,2.05380,445502136080
20070725,12:00:00,2.05380,2.05520,2.04865,2.05090,467363546740
20070725,16:00:00,2.05090,2.05285,2.05015,2.05240,207711831800
20070725,20:00:00,2.05240,2.05430,2.05220,2.05380,45125300000
20070726,00:00:00,2.05380,2.05390,2.04930,2.05050,65300890400
20070726,04:00:00,2.05050,2.05210,2.04840,2.05000,215727900000
20070726,08:00:00,2.05000,2.05140,2.04245,2.04390,525073013430
20070726,12:00:00,2.04390,2.04940,2.04370,2.04875,521414215000
20070726,16:00:00,2.04870,2.05620,2.04710,2.04880,338635646380
20070726,20:00:00,2.04880,2.04940,2.04490,2.04910,71485890000
20070727,00:00:00,2.04910,2.04930,2.04650,2.04815,60316730000
20070727,04:00:00,2.04830,2.04870,2.03520,2.03720,262993551450
20070727,08:00:00,2.03720,2.03930,2.02735,2.02950,517260953260
20070727,12:00:00,2.02940,2.03460,2.02800,2.02890,532853490000
20070727,16:00:00,2.02885,2.02920,2.02500,2.02525,219737439000
20070727,20:00:00,2.02530,2.02630,2.02240,2.02400,15670100000
20070729,20:00:00,2.02310,2.02400,2.01820,2.02120,29452380000
20070730,00:00:00,2.02120,2.02450,2.02090,2.02350,58261600000
20070730,04:00:00,2.02350,2.02900,2.02060,2.02870,232805470000
20070730,08:00:00,2.02870,2.02880,2.02260,2.02390,329864330000
20070730,12:00:00,2.02390,2.02780,2.02250,2.02370,479168318000
20070730,16:00:00,2.02370,2.02570,2.02250,2.02485,219112599300
20070730,20:00:00,2.02485,2.03125,2.02350,2.03075,77334200000
20070731,00:00:00,2.03075,2.03360,2.02945,2.03230,71837300000
20070731,04:00:00,2.03230,2.03260,2.02650,2.02870,163253100000
20070731,08:00:00,2.02870,2.03410,2.02825,2.03350,280582350000
20070731,12:00:00,2.03350,2.03610,2.02845,2.03610,366732936000
20070731,16:00:00,2.03610,2.03780,2.03090,2.03115,218251500000
20070731,20:00:00,2.03115,2.03180,2.02832,2.02860,77218212000
20070801,00:00:00,2.02860,2.02970,2.02790,2.02855,68956800000
20070801,04:00:00,2.02860,2.02860,2.02040,2.02320,241220550000
20070801,08:00:00,2.02320,2.02710,2.02060,2.02500,448326446950
20070801,12:00:00,2.02500,2.03430,2.02470,2.03070,610640127500
20070801,16:00:00,2.03060,2.03150,2.02690,2.03130,282346611500
20070801,20:00:00,2.03130,2.03290,2.02880,2.02970,84892300000
20070802,00:00:00,2.02970,2.03240,2.02810,2.02990,84212602000
20070802,04:00:00,2.03000,2.03310,2.02880,2.03025,199926220000
20070802,08:00:00,2.03030,2.03075,2.02810,2.02940,305574880000
20070802,12:00:00,2.02940,2.03510,2.02930,2.03450,424496237500
20070802,16:00:00,2.03450,2.03780,2.03450,2.03670,242658375000
20070802,20:00:00,2.03670,2.03740,2.03550,2.03550,31424500000
20070803,00:00:00,2.03550,2.03680,2.03497,2.03570,42848300000
20070803,04:00:00,2.03570,2.03660,2.03510,2.03590,119031500000
20070803,08:00:00,2.03590,2.03670,2.03460,2.03540,147560350000
20070803,12:00:00,2.03540,2.04260,2.03365,2.04240,417700583350
20070803,16:00:00,2.04240,2.04610,2.04040,2.04130,202761050000
20070803,20:00:00,2.04120,2.04155,2.03990,2.04000,21464698800
20070805,20:00:00,2.03933,2.04340,2.03883,2.04060,33335093510
20070806,00:00:00,2.04060,2.04430,2.04030,2.04230,55739900000
20070806,04:00:00,2.04230,2.04620,2.04150,2.04290,202163300000
20070806,08:00:00,2.04290,2.04370,2.02870,2.03110,402422697550
20070806,12:00:00,2.03110,2.03280,2.02880,2.02920,454354395500
20070806,16:00:00,2.02920,2.03110,2.02790,2.02990,203655705360
20070806,20:00:00,2.02990,2.03280,2.02940,2.03200,54258900000
20070807,00:00:00,2.03200,2.03270,2.03075,2.03130,56377400000
20070807,04:00:00,2.03130,2.03360,2.02615,2.02700,208219357420
20070807,08:00:00,2.02710,2.02790,2.02460,2.02635,339055302600
20070807,12:00:00,2.02635,2.02730,2.01880,2.01990,530023979300
20070807,16:00:00,2.01990,2.02570,2.01910,2.02270,363471305210
20070807,20:00:00,2.02270,2.02350,2.02080,2.02340,50717200000
20070808,00:00:00,2.02340,2.02360,2.02069,2.02160,62116146260
20070808,04:00:00,2.02170,2.02310,2.01555,2.02190,249998722060
20070808,08:00:00,2.02190,2.03245,2.02180,2.03210,345366947090
20070808,12:00:00,2.03210,2.03980,2.03200,2.03660,681315099600
20070808,16:00:00,2.03660,2.03760,2.03545,2.03640,198470175000
20070808,20:00:00,2.03640,2.03760,2.03460,2.03588,47422110000
20070809,00:00:00,2.03610,2.03800,2.03575,2.03740,92090100000
20070809,04:00:00,2.03740,2.03950,2.03120,2.03600,250217086230
20070809,08:00:00,2.03600,2.03710,2.02520,2.02660,391375059590
20070809,12:00:00,2.02655,2.03230,2.02090,2.02700,706036340000
20070809,16:00:00,2.02690,2.02750,2.02265,2.02320,242929700000
20070809,20:00:00,2.02310,2.02370,2.02165,2.02170,54547250000
20070810,00:00:00,2.02180,2.02400,2.02000,2.02090,106577070000
20070810,04:00:00,2.02080,2.02330,2.01640,2.02090,266591898700
20070810,08:00:00,2.02100,2.02430,2.01520,2.01600,400001758510
20070810,12:00:00,2.01600,2.02200,2.01570,2.02170,474462522470
20070810,16:00:00,2.02170,2.02700,2.02010,2.02250,220488961990
20070810,20:00:00,2.02270,2.02460,2.02250,2.02278,13955400000
20070812,20:00:00,2.02133,2.02335,2.02086,2.02110,22567050000
20070813,00:00:00,2.02110,2.02585,2.02091,2.02310,60430760000
20070813,04:00:00,2.02310,2.02450,2.01710,2.01780,200742317500
20070813,08:00:00,2.01780,2.01830,2.00840,2.01290,344544990740
20070813,12:00:00,2.01290,2.01580,2.01110,2.01210,643243930250
20070813,16:00:00,2.01200,2.01440,2.01125,2.01300,199788504930
20070813,20:00:00,2.01290,2.01330,2.01070,2.01150,92944100000
20070814,00:00:00,2.01150,2.01240,2.01020,2.01150,96856600000
20070814,04:00:00,2.01150,2.01320,2.00620,2.00700,248360608000
20070814,08:00:00,2.00690,2.00860,1.99790,2.00120,552946823530
20070814,12:00:00,2.00130,2.00280,1.99870,1.99990,687228754700
20070814,16:00:00,1.99990,2.00030,1.99640,1.99790,362529835750
20070814,20:00:00,1.99790,1.99880,1.99490,1.99550,64427500000
20070815,00:00:00,1.99540,1.99560,1.99140,1.99210,138482202000
20070815,04:00:00,1.99210,1.99330,1.98650,1.99060,312762169000
20070815,08:00:00,1.99060,1.99180,1.98590,1.98800,468483463800
20070815,12:00:00,1.98800,1.99590,1.98545,1.99200,767469036790
20070815,16:00:00,1.99200,1.99540,1.99030,1.99060,356415300000
20070815,20:00:00,1.99060,1.99190,1.98556,1.98760,87060000000
20070816,00:00:00,1.98760,1.98900,1.98050,1.98320,157107170000
20070816,04:00:00,1.98330,1.98900,1.98040,1.98340,241214740000
20070816,08:00:00,1.98340,1.98580,1.97700,1.98230,403715287760
20070816,12:00:00,1.98230,1.98760,1.98090,1.98260,594063938060
20070816,16:00:00,1.98260,1.98320,1.97690,1.98240,318106713750
20070816,20:00:00,1.98250,1.98540,1.98020,1.98390,69505400000
20070817,00:00:00,1.98390,1.98500,1.97600,1.97710,84108900000
20070817,04:00:00,1.97710,1.97980,1.96510,1.97200,222487041530
20070817,08:00:00,1.97200,1.97980,1.96805,1.97880,287132628930
20070817,12:00:00,1.97880,1.99350,1.97880,1.98240,353668350730
20070817,16:00:00,1.98250,1.98370,1.97920,1.98170,122259762500
20070817,20:00:00,1.98170,1.98250,1.98000,1.98040,8220900000
20070819,20:00:00,1.98100,1.98135,1.97730,1.97770,24782500000
20070820,00:00:00,1.97760,1.97950,1.97680,1.97850,38975500480
20070820,04:00:00,1.97850,1.98850,1.97825,1.98700,140507576830
20070820,08:00:00,1.98710,1.99010,1.98440,1.98590,178542243710
20070820,12:00:00,1.98590,1.98960,1.98270,1.98280,323096325500
20070820,16:00:00,1.98280,1.98910,1.98160,1.98810,143803530350
20070820,20:00:00,1.98810,1.99080,1.98440,1.98690,37921370000
20070821,00:00:00,1.98680,1.98840,1.98495,1.98730,55323250000
20070821,04:00:00,1.98730,1.98820,1.97610,1.97820,195305775810
20070821,08:00:00,1.97820,1.98670,1.97430,1.98440,307314491810
20070821,12:00:00,1.98450,1.98530,1.97820,1.98110,377649959640
20070821,16:00:00,1.98110,1.98330,1.98080,1.98240,170350394310
20070821,20:00:00,1.98240,1.98360,1.97983,1.98320,35089900000
20070822,00:00:00,1.98320,1.98355,1.98040,1.98185,47113200000
20070822,04:00:00,1.98200,1.98600,1.98130,1.98430,155948278060
20070822,08:00:00,1.98430,1.99040,1.98290,1.98810,273789039300
20070822,12:00:00,1.98810,1.99300,1.98600,1.99140,590975417060
20070822,16:00:00,1.99130,1.99290,1.98910,1.99180,189508365810
20070822,20:00:00,1.99180,1.99560,1.99160,1.99390,74369476100
20070823,00:00:00,1.99380,1.99750,1.99170,1.99620,57939660000
20070823,04:00:00,1.99620,1.99790,1.99290,1.99450,160423926760
20070823,08:00:00,1.99450,2.00940,1.99420,2.00625,464164902950
20070823,12:00:00,2.00625,2.00750,2.00280,2.00325,639098850850
20070823,16:00:00,2.00325,2.00540,2.00240,2.00450,142541131140
20070823,20:00:00,2.00450,2.00610,2.00210,2.00450,40311932640
20070824,00:00:00,2.00450,2.00570,2.00387,2.00430,46568000000
20070824,04:00:00,2.00430,2.00450,1.99780,2.00170,211653343680
20070824,08:00:00,2.00170,2.00590,2.00060,2.00490,354154180510
20070824,12:00:00,2.00490,2.01170,2.00440,2.00970,630111701200
20070824,16:00:00,2.00970,2.01380,2.00840,2.01330,164955500000
20070824,20:00:00,2.01330,2.01490,2.01280,2.01410,11068700000
20070826,20:00:00,2.01348,2.01780,2.01240,2.01750,23845850000
20070827,00:00:00,2.01750,2.01910,2.01420,2.01550,68201540040
20070827,04:00:00,2.01550,2.01890,2.01400,2.01610,103427060000
20070827,08:00:00,2.01610,2.01730,2.01340,2.01410,195076715000
20070827,12:00:00,2.01410,2.01670,2.01275,2.01320,381917551660
20070827,16:00:00,2.01320,2.01400,2.01180,2.01260,87087442500
20070827,20:00:00,2.01250,2.01270,2.00800,2.00910,29525962500
20070828,00:00:00,2.00882,2.00960,2.00550,2.00660,73079211800
20070828,04:00:00,2.00670,2.00730,2.00250,2.00520,236433334080
20070828,08:00:00,2.00520,2.01410,2.00460,2.01290,407700408100
20070828,12:00:00,2.01290,2.01360,2.00510,2.00630,616539622290
20070828,16:00:00,2.00630,2.00840,2.00270,2.00340,207403016470
20070828,20:00:00,2.00340,2.00400,1.99750,1.99810,82776472700
20070829,00:00:00,1.99840,2.00190,1.99580,2.00165,83557195080
20070829,04:00:00,2.00160,2.00470,1.99785,2.00340,311568182400
20070829,08:00:00,2.00330,2.01545,2.00280,2.01220,490011302860
20070829,12:00:00,2.01220,2.01810,2.01140,2.01800,518282106190
20070829,16:00:00,2.01780,2.01810,2.01425,2.01790,206781064220
20070829,20:00:00,2.01790,2.01825,2.01460,2.01490,54006369450
20070830,00:00:00,2.01490,2.01640,2.01360,2.01500,66884699200
20070830,04:00:00,2.01500,2.01840,2.01110,2.01120,241116809130
20070830,08:00:00,2.01120,2.01440,2.00430,2.00750,383822811860
20070830,12:00:00,2.00745,2.01730,2.00685,2.01560,420890489180
20070830,16:00:00,2.01560,2.01650,2.01125,2.01150,186816439690
20070830,20:00:00,2.01150,2.01550,2.01115,2.01520,41298856000
20070831,00:00:00,2.01520,2.01680,2.01310,2.01565,53698800000
20070831,04:00:00,2.01570,2.01740,2.01250,2.01510,131043083520
20070831,08:00:00,2.01510,2.02270,2.01250,2.02215,282615365790
20070831,12:00:00,2.02220,2.02330,2.01080,2.01650,468568314940
20070831,16:00:00,2.01650,2.01800,2.01510,2.01610,120433752920
20070831,20:00:00,2.01610,2.01745,2.01605,2.01680,5444000000
20070902,20:00:00,2.01715,2.01750,2.01445,2.01470,32377500000
20070903,00:00:00,2.01470,2.01700,2.01333,2.01650,46853744200
20070903,04:00:00,2.01650,2.02140,2.01590,2.01950,126033699470
20070903,08:00:00,2.01950,2.02080,2.01545,2.01690,157648705290
20070903,12:00:00,2.01690,2.01910,2.01640,2.01750,109223237600
20070903,16:00:00,2.01745,2.01990,2.01700,2.01890,42043309340
20070903,20:00:00,2.01890,2.01910,2.01680,2.01690,40541684500
20070904,00:00:00,2.01690,2.01950,2.01650,2.01890,61215300000
20070904,04:00:00,2.01890,2.01910,2.01510,2.01530,174549267330
20070904,08:00:00,2.01540,2.01680,2.01225,2.01310,264038837220
20070904,12:00:00,2.01310,2.01320,2.00720,2.01080,365430749050
20070904,16:00:00,2.01080,2.01520,2.01070,2.01410,144661562000
20070904,20:00:00,2.01410,2.01620,2.01255,2.01513,44446850000
20070905,00:00:00,2.01530,2.01610,2.01300,2.01420,77936350160
20070905,04:00:00,2.01420,2.01450,2.00425,2.00510,197580755090
20070905,08:00:00,2.00510,2.01175,2.00480,2.00950,258901649750
20070905,12:00:00,2.00950,2.02220,2.00910,2.02195,406644617970
20070905,16:00:00,2.02195,2.02250,2.02000,2.02043,147702512500
20070905,20:00:00,2.02080,2.02090,2.01887,2.01980,37804189870
20070906,00:00:00,2.01980,2.02080,2.01845,2.02030,56704645370
20070906,04:00:00,2.02030,2.02530,2.01860,2.02350,203954390150
20070906,08:00:00,2.02350,2.02625,2.01640,2.01990,303081442010
20070906,12:00:00,2.01990,2.02650,2.01410,2.02400,395652561700
20070906,16:00:00,2.02400,2.02560,2.02135,2.02370,101180250000
20070906,20:00:00,2.02370,2.02530,2.02250,2.02270,32526500000
20070907,00:00:00,2.02270,2.02300,2.01825,2.02070,90143300000
20070907,04:00:00,2.02060,2.02130,2.01600,2.01830,143060640000
20070907,08:00:00,2.01830,2.02260,2.01765,2.02065,265382670970
20070907,12:00:00,2.02065,2.03245,2.02065,2.02810,507473188110
20070907,16:00:00,2.02810,2.03020,2.02745,2.02830,158787180000
20070907,20:00:00,2.02840,2.02905,2.02800,2.02850,5506700000
20070909,20:00:00,2.02758,2.02915,2.02683,2.02840,21457938470
20070910,00:00:00,2.02840,2.03050,2.02740,2.02955,38231090000
20070910,04:00:00,2.02955,2.03030,2.02620,2.02900,63404870260
20070910,08:00:00,2.02900,2.03290,2.02695,2.03140,131776617900
20070910,12:00:00,2.03140,2.03300,2.02700,2.02850,193367786100
20070910,16:00:00,2.02845,2.02890,2.02683,2.02730,74668179900
20070910,20:00:00,2.02740,2.02795,2.02670,2.02700,37776650000
20070911,00:00:00,2.02700,2.02790,2.02590,2.02790,62984180000
20070911,04:00:00,2.02790,2.02800,2.02335,2.02535,151183767500
20070911,08:00:00,2.02535,2.03220,2.02330,2.03160,287744060000
20070911,12:00:00,2.03160,2.03360,2.02850,2.03150,308892797500
20070911,16:00:00,2.03170,2.03250,2.02930,2.03230,141376531000
20070911,20:00:00,2.03230,2.03370,2.03150,2.03320,50733450000
20070912,00:00:00,2.03320,2.03340,2.02860,2.03040,152545910000
20070912,04:00:00,2.03050,2.03600,2.03000,2.03140,182900550000
20070912,08:00:00,2.03140,2.03660,2.03060,2.03125,255564207500
20070912,12:00:00,2.03130,2.03245,2.02870,2.03125,349763924000
20070912,16:00:00,2.03120,2.03260,2.03000,2.03050,179030310000
20070912,20:00:00,2.03060,2.03060,2.02665,2.02675,40608250000
20070913,00:00:00,2.02680,2.02870,2.02635,2.02845,65612550000
20070913,04:00:00,2.02845,2.02880,2.02500,2.02690,165696480000
20070913,08:00:00,2.02690,2.02950,2.02345,2.02800,345335989800
20070913,12:00:00,2.02800,2.02910,2.02420,2.02760,255215430000
20070913,16:00:00,2.02760,2.03460,2.02650,2.03010,147660830000
20070913,20:00:00,2.03000,2.03050,2.01670,2.01948,66673200000
20070914,00:00:00,2.01980,2.02130,2.01610,2.01910,17246500000
20070914,04:00:00,2.01910,2.02250,2.01550,2.01680,138256768000
20070914,08:00:00,2.01685,2.01860,2.00960,2.01170,239245209000
20070914,12:00:00,2.01170,2.01665,2.00595,2.00640,301373763000
20070914,16:00:00,2.00640,2.01090,2.00620,2.00660,153146175000
20070914,20:00:00,2.00670,2.00815,2.00530,2.00720,14308900000
20070916,20:00:00,2.00522,2.00660,2.00390,2.00610,24618650000
20070917,00:00:00,2.00610,2.00920,2.00600,2.00770,58762450000
20070917,04:00:00,2.00770,2.00860,1.99805,1.99945,210525841400
20070917,08:00:00,1.99945,2.00100,1.99490,1.99985,237755690760
20070917,12:00:00,1.99985,2.00280,1.99160,1.99195,202148268700
20070917,16:00:00,1.99195,1.99620,1.99170,1.99520,155030104000
20070917,20:00:00,1.99540,1.99540,1.99272,1.99317,29813485610
20070918,00:00:00,1.99320,1.99350,1.98790,1.98870,81289915000
20070918,04:00:00,1.98870,1.99600,1.98790,1.99570,186586220260
20070918,08:00:00,1.99570,1.99830,1.98915,1.99260,175793893200
20070918,12:00:00,1.99260,1.99990,1.99180,1.99710,213321927990
20070918,16:00:00,1.99710,2.01510,1.99695,2.01180,203332118490
20070918,20:00:00,2.01180,2.01380,2.01124,2.01170,33298800000
20070919,00:00:00,2.01170,2.01360,2.01080,2.01230,55139100000
20070919,04:00:00,2.01230,2.01730,2.00770,2.00890,167487360000
20070919,08:00:00,2.00890,2.01000,1.99685,1.99865,354032008200
20070919,12:00:00,1.99865,2.00135,1.99505,1.99815,296775518700
20070919,16:00:00,1.99815,2.00290,1.99720,2.00150,116753360000
20070919,20:00:00,2.00160,2.00220,1.99870,2.00165,36467565000
20070920,00:00:00,2.00180,2.00240,2.00030,2.00130,44806750000
20070920,04:00:00,2.00130,2.00865,1.99730,2.00480,139117472500
20070920,08:00:00,2.00480,2.01130,2.00365,2.00675,240763646960
20070920,12:00:00,2.00680,2.01460,2.00640,2.01295,296108189200
20070920,16:00:00,2.01295,2.01310,2.00810,2.00975,210466635100
20070920,20:00:00,2.00975,2.01040,2.00732,2.01010,30007600000
20070921,00:00:00,2.01000,2.01250,2.00880,2.00890,43063210000
20070921,04:00:00,2.00890,2.01345,2.00800,2.01300,140167373400
20070921,08:00:00,2.01300,2.01720,2.01270,2.01580,291638021630
20070921,12:00:00,2.01580,2.02135,2.01395,2.02065,280409828300
20070921,16:00:00,2.02060,2.02100,2.01830,2.02020,139503830000
20070921,20:00:00,2.02010,2.02085,2.01947,2.02000,8497880000
20070923,20:00:00,2.02080,2.02140,2.01970,2.02030,31428300000
20070924,00:00:00,2.02030,2.02670,2.02015,2.02455,56633200000
20070924,04:00:00,2.02455,2.03180,2.02440,2.02700,116154630200
20070924,08:00:00,2.02695,2.02725,2.02376,2.02445,171885262460
20070924,12:00:00,2.02455,2.02590,2.02060,2.02205,229591396810
20070924,16:00:00,2.02205,2.02220,2.02040,2.02120,103710300000
20070924,20:00:00,2.02120,2.02275,2.02005,2.02015,31510440000
20070925,00:00:00,2.02015,2.02050,2.01165,2.01280,103111520000
20070925,04:00:00,2.01280,2.01430,2.00855,2.01020,128469222500
20070925,08:00:00,2.01020,2.01445,2.00915,2.01250,217683682500
20070925,12:00:00,2.01245,2.02100,2.01240,2.01670,297820949150
20070925,16:00:00,2.01670,2.02000,2.01665,2.01965,133931660000
20070925,20:00:00,2.01980,2.02170,2.01760,2.01820,41033262500
20070926,00:00:00,2.01820,2.01890,2.01605,2.01645,40769940000
20070926,04:00:00,2.01617,2.01890,2.01610,2.01680,80204880000
20070926,08:00:00,2.01680,2.01730,2.01045,2.01590,231668560000
20070926,12:00:00,2.01590,2.01930,2.01380,2.01580,299728932860
20070926,16:00:00,2.01580,2.01590,2.01370,2.01570,149599150700
20070926,20:00:00,2.01570,2.01625,2.01440,2.01511,53191520000
20070927,00:00:00,2.01518,2.01745,2.01360,2.01675,49723039250
20070927,04:00:00,2.01670,2.02470,2.01585,2.02155,135335664000
20070927,08:00:00,2.02155,2.02715,2.02045,2.02675,169309575000
20070927,12:00:00,2.02675,2.02850,2.02140,2.02340,271663868510
20070927,16:00:00,2.02335,2.02720,2.02290,2.02570,150860273400
20070927,20:00:00,2.02570,2.02915,2.02570,2.02685,29873163710
20070928,00:00:00,2.02680,2.02990,2.02350,2.02410,83789940000
